#Greenblatt, et al. O2-O2 absorption (ref: JGR, 95, 18577, 1990)
#4085 points (note: 335.2-663.4 nm & 1005.0-1136.8 nm & 1200-1350 nm)
# NOTE - "Made up" 1.26m band with 182.5cm-1 FWHM and 1.6 x 1.06m band (Bob Portmann, 2/26/97)
# CSZ 97/03/24 NB: added entry for 1137 nm = 0. 
# This makes it safe to interpolate between 1137 and 1200 nm, where
# there is no real data. This addition makes 4086 total points. 
#Column 1: wavelength in nm #column 2: "O4" absorption in cm^5 mol^-2
367.8	6.197e-48
368.0	6.139e-48
368.1	5.850e-48
368.3	5.850e-48
368.4	5.618e-48
368.6	5.734e-48
368.7	5.850e-48
368.9	5.328e-48
369.0	5.386e-48
369.2	5.560e-48
369.3	5.444e-48
369.5	5.328e-48
369.6	5.097e-48
369.8	5.676e-48
369.9	6.081e-48
370.1	5.676e-48
370.2	5.850e-48
370.4	4.865e-48
370.5	5.039e-48
370.7	5.155e-48
370.8	5.502e-48
371.0	6.197e-48
371.1	5.386e-48
371.3	5.850e-48
371.4	5.734e-48
371.6	5.908e-48
371.7	6.197e-48
371.9	6.023e-48
372.0	6.545e-48
372.2	6.429e-48
372.3	7.356e-48
372.5	7.066e-48
372.6	6.776e-48
372.8	5.155e-48
372.9	6.776e-48
373.1	7.298e-48
373.2	8.804e-48
373.4	8.456e-48
373.5	8.746e-48
373.7	9.499e-48
373.8	1.025e-47
374.0	1.158e-47
374.1	1.239e-47
374.3	1.268e-47
374.4	1.419e-47
374.6	1.610e-47
374.7	1.807e-47
374.9	2.010e-47
375.0	2.160e-47
375.2	2.433e-47
375.3	2.745e-47
375.5	3.052e-47
375.6	3.400e-47
375.8	3.666e-47
375.9	4.170e-47
376.1	4.645e-47
376.2	5.166e-47
376.4	5.786e-47
376.5	6.377e-47
376.7	7.211e-47
376.8	7.935e-47
377.0	8.815e-47
377.1	9.684e-47
377.3	1.060e-46
377.4	1.157e-46
377.6	1.261e-46
377.7	1.376e-46
377.9	1.484e-46
378.0	1.593e-46
378.2	1.695e-46
378.3	1.801e-46
378.5	1.894e-46
378.6	1.984e-46
378.8	2.080e-46
378.9	2.155e-46
379.1	2.228e-46
379.2	2.271e-46
379.4	2.325e-46
379.5	2.348e-46
379.7	2.362e-46
379.8	2.347e-46
380.0	2.328e-46
380.1	2.287e-46
380.3	2.238e-46
380.4	2.164e-46
380.5	2.085e-46
380.7	1.991e-46
380.8	1.899e-46
381.0	1.793e-46
381.1	1.681e-46
381.3	1.564e-46
381.4	1.454e-46
381.6	1.347e-46
381.7	1.242e-46
381.9	1.132e-46
382.0	1.038e-46
382.2	9.435e-47
382.3	8.595e-47
382.5	7.726e-47
382.6	7.008e-47
382.8	6.325e-47
382.9	5.693e-47
383.1	5.126e-47
383.2	4.558e-47
383.4	4.101e-47
383.5	3.747e-47
383.7	3.371e-47
383.8	3.070e-47
384.0	2.676e-47
384.1	2.421e-47
384.3	2.091e-47
384.4	1.952e-47
384.6	1.755e-47
384.7	1.587e-47
384.9	1.460e-47
385.0	1.309e-47
385.2	1.239e-47
385.3	9.904e-48
385.5	9.556e-48
385.6	8.977e-48
385.8	8.514e-48
385.9	7.935e-48
386.1	6.834e-48
386.2	7.066e-48
386.4	6.545e-48
386.5	6.718e-48
386.7	5.966e-48
386.8	5.618e-48
387.0	5.097e-48
387.1	5.386e-48
387.3	5.155e-48
387.4	5.618e-48
387.6	4.749e-48
387.7	4.865e-48
387.9	4.344e-48
388.0	4.633e-48
388.2	4.691e-48
388.3	4.460e-48
388.5	4.170e-48
388.6	4.054e-48
388.8	3.765e-48
388.9	4.228e-48
389.1	3.823e-48
389.2	3.707e-48
389.4	3.359e-48
389.5	4.112e-48
389.7	3.996e-48
389.8	3.996e-48
390.0	3.185e-48
390.1	3.707e-48
390.3	3.359e-48
390.4	3.707e-48
390.6	2.838e-48
390.7	3.128e-48
390.9	2.548e-48
391.0	3.012e-48
391.2	2.780e-48
391.3	2.838e-48
391.5	2.201e-48
391.6	2.201e-48
391.8	2.317e-48
391.9	2.606e-48
392.1	2.085e-48
392.2	1.911e-48
392.4	1.564e-48
392.5	1.680e-48
392.7	1.506e-48
392.8	1.448e-48
393.0	1.506e-48
393.1	1.506e-48
393.3	1.622e-48
393.4	1.216e-48
393.6	1.274e-48
393.7	9.846e-49
393.9	1.100e-48
394.0	9.267e-49
394.2	1.100e-48
394.3	1.274e-48
394.5	9.846e-49
394.6	8.688e-49
394.8	6.950e-49
394.9	1.043e-48
395.1	8.108e-49
395.2	9.846e-49
395.4	6.950e-49
395.5	1.100e-48
395.7	5.792e-49
395.8	4.633e-49
396.0	5.792e-50
396.1	4.054e-49
396.3	2.896e-49
396.4	2.896e-49
396.6	-9.582e-69
